V1	V2	V3	V4	V5	V6	refSeqTranscriptName	id	geneName
chr6	43162453	43162784	NR_126472_utr3_0_0_chr6_43162454_r	0	-	NR_126472	chr6_43162453_43162784	1700024N05Rik
chr6	43163628	43163776	NR_126472_utr3_1_0_chr6_43163629_r	0	-	NR_126472	chr6_43163628_43163776	1700024N05Rik
chr6	43169537	43169625	NR_126472_utr3_2_0_chr6_43169538_r	0	-	NR_126472	chr6_43169537_43169625	1700024N05Rik
chr6	43172193	43172316	NR_126472_utr3_3_0_chr6_43172194_r	0	-	NR_126472	chr6_43172193_43172316	1700024N05Rik
chr6	47680884	47681058	NR_002841_utr3_0_0_chr6_47680885_r	0	-	NR_002841	chr6_47680884_47681058	Rn4.5s
chr6	47685202	47685376	NR_002841_utr3_0_0_chr6_47685203_r	0	-	NR_002841	chr6_47685202_47685376	Rn4.5s
chr6	47676563	47676737	NR_002841_utr3_0_0_chr6_47676564_r	0	-	NR_002841	chr6_47676563_47676737	Rn4.5s
chr6	47654920	47655094	NR_002841_utr3_0_0_chr6_47654921_r	0	-	NR_002841	chr6_47654920_47655094	Rn4.5s
chr6	47659241	47659415	NR_002841_utr3_0_0_chr6_47659242_r	0	-	NR_002841	chr6_47659241_47659415	Rn4.5s
chr6	47663581	47663755	NR_002841_utr3_0_0_chr6_47663582_r	0	-	NR_002841	chr6_47663581_47663755	Rn4.5s
chr6	47667917	47668091	NR_002841_utr3_0_0_chr6_47667918_r	0	-	NR_002841	chr6_47667917_47668091	Rn4.5s
chr6	47672225	47672399	NR_002841_utr3_0_0_chr6_47672226_r	0	-	NR_002841	chr6_47672225_47672399	Rn4.5s
chr6	47803575	47803652	NR_030485_utr3_0_0_chr6_47803576_r	0	-	NR_030485	chr6_47803575_47803652	Mir704
chr6	47744057	47744231	NR_002841_utr3_0_0_chr6_47744058_r	0	-	NR_002841	chr6_47744057_47744231	Rn4.5s
chr6	47752751	47752925	NR_002841_utr3_0_0_chr6_47752752_r	0	-	NR_002841	chr6_47752751_47752925	Rn4.5s
chr6	48536581	48536736	NR_130985_utr3_0_0_chr6_48536582_r	0	-	NR_130985	chr6_48536581_48536736	1700026J14Rik
chr6	48536835	48537474	NR_130985_utr3_1_0_chr6_48536836_r	0	-	NR_130985	chr6_48536835_48537474	1700026J14Rik
chr6	48833810	48834139	NR_104575_utr3_0_0_chr6_48833811_r	0	-	NR_104575	chr6_48833810_48834139	Tmem176b
chr6	48834506	48834626	NR_104575_utr3_1_0_chr6_48834507_r	0	-	NR_104575	chr6_48834506_48834626	Tmem176b
chr6	48835444	48835675	NR_104575_utr3_2_0_chr6_48835445_r	0	-	NR_104575	chr6_48835444_48835675	Tmem176b
chr6	48835905	48835962	NR_104575_utr3_3_0_chr6_48835906_r	0	-	NR_104575	chr6_48835905_48835962	Tmem176b
chr6	48836226	48836337	NR_104575_utr3_4_0_chr6_48836227_r	0	-	NR_104575	chr6_48836226_48836337	Tmem176b
chr6	48840360	48840453	NR_104575_utr3_5_0_chr6_48840361_r	0	-	NR_104575	chr6_48840360_48840453	Tmem176b
chr6	48840995	48841137	NR_104575_utr3_6_0_chr6_48840996_r	0	-	NR_104575	chr6_48840995_48841137	Tmem176b
chr6	48986615	48986828	NR_126454_utr3_0_0_chr6_48986616_r	0	-	NR_126454	chr6_48986615_48986828	4930563H07Rik
chr6	48991558	48991663	NR_126454_utr3_1_0_chr6_48991559_r	0	-	NR_126454	chr6_48991558_48991663	4930563H07Rik
chr6	48999306	48999616	NR_126454_utr3_2_0_chr6_48999307_r	0	-	NR_126454	chr6_48999306_48999616	4930563H07Rik
chr6	51269811	51269910	NR_029719_utr3_0_0_chr6_51269812_r	0	-	NR_029719	chr6_51269811_51269910	Mir148a
chr6	51460434	51461433	NR_104468_utr3_0_0_chr6_51460435_r	0	-	NR_104468	chr6_51460434_51461433	Hnrnpa2b1
chr6	51461919	51462055	NR_104468_utr3_1_0_chr6_51461920_r	0	-	NR_104468	chr6_51461919_51462055	Hnrnpa2b1
chr6	51463410	51463493	NR_104468_utr3_2_0_chr6_51463411_r	0	-	NR_104468	chr6_51463410_51463493	Hnrnpa2b1
chr6	51464088	51464211	NR_104468_utr3_3_0_chr6_51464089_r	0	-	NR_104468	chr6_51464088_51464211	Hnrnpa2b1
chr6	51465178	51465241	NR_104468_utr3_4_0_chr6_51465179_r	0	-	NR_104468	chr6_51465178_51465241	Hnrnpa2b1
chr6	51466141	51466222	NR_104468_utr3_5_0_chr6_51466142_r	0	-	NR_104468	chr6_51466141_51466222	Hnrnpa2b1
chr6	51466302	51466404	NR_104468_utr3_6_0_chr6_51466303_r	0	-	NR_104468	chr6_51466302_51466404	Hnrnpa2b1
chr6	51466494	51466705	NR_104468_utr3_7_0_chr6_51466495_r	0	-	NR_104468	chr6_51466494_51466705	Hnrnpa2b1
chr6	51466905	51467052	NR_104468_utr3_8_0_chr6_51466906_r	0	-	NR_104468	chr6_51466905_51467052	Hnrnpa2b1
chr6	51467184	51467295	NR_104468_utr3_9_0_chr6_51467185_r	0	-	NR_104468	chr6_51467184_51467295	Hnrnpa2b1
chr6	51469670	51469894	NR_104468_utr3_10_0_chr6_51469671_r	0	-	NR_104468	chr6_51469670_51469894	Hnrnpa2b1
chr6	52230080	52230165	NR_029912_utr3_0_0_chr6_52230081_r	0	-	NR_029912	chr6_52230080_52230165	Mir196b
chr6	52214491	52215288	NR_045199_utr3_0_0_chr6_52214492_r	0	-	NR_045199	chr6_52214491_52215288	Mira
chr6	52308388	52310897	NR_038163_utr3_0_0_chr6_52308389_r	0	-	NR_038163	chr6_52308388_52310897	Evx1os
chr6	52312752	52312830	NR_038163_utr3_1_0_chr6_52312753_r	0	-	NR_038163	chr6_52312752_52312830	Evx1os
chr6	52313303	52313570	NR_038163_utr3_2_0_chr6_52313304_r	0	-	NR_038163	chr6_52313303_52313570	Evx1os
chr6	52314770	52314832	NR_038163_utr3_3_0_chr6_52314771_r	0	-	NR_038163	chr6_52314770_52314832	Evx1os
chr6	61175603	61177082	NR_040287_utr3_0_0_chr6_61175604_r	0	-	NR_040287	chr6_61175603_61177082	A730020E08Rik
chr6	61179983	61180061	NR_040287_utr3_1_0_chr6_61179984_r	0	-	NR_040287	chr6_61179983_61180061	A730020E08Rik
chr6	61180706	61180810	NR_040287_utr3_2_0_chr6_61180707_r	0	-	NR_040287	chr6_61180706_61180810	A730020E08Rik
chr6	67565233	67565699	NR_003100_utr3_0_0_chr6_67565234_r	0	-	NR_003100	chr6_67565233_67565699	4930515G16Rik
chr6	69326936	69327174	NR_004434_utr3_0_0_chr6_69326937_r	0	-	NR_004434	chr6_69326936_69327174	Rprl1
chr6	72013895	72015941	NR_046180_utr3_0_0_chr6_72013896_r	0	-	NR_046180	chr6_72013895_72015941	9130221F21Rik
chr6	72017492	72017909	NR_046180_utr3_1_0_chr6_72017493_r	0	-	NR_046180	chr6_72017492_72017909	9130221F21Rik
chr6	72042360	72042528	NR_046180_utr3_2_0_chr6_72042361_r	0	-	NR_046180	chr6_72042360_72042528	9130221F21Rik
chr6	72120212	72121627	NR_045165_utr3_0_0_chr6_72120213_r	0	-	NR_045165	chr6_72120212_72121627	4933431G14Rik
chr6	72122844	72122946	NR_045165_utr3_1_0_chr6_72122845_r	0	-	NR_045165	chr6_72122844_72122946	4933431G14Rik
chr6	72123044	72123197	NR_045165_utr3_2_0_chr6_72123045_r	0	-	NR_045165	chr6_72123044_72123197	4933431G14Rik
chr6	72120212	72120996	NR_045163_utr3_0_0_chr6_72120213_r	0	-	NR_045163	chr6_72120212_72120996	4933431G14Rik
chr6	72121222	72121608	NR_045163_utr3_1_0_chr6_72121223_r	0	-	NR_045163	chr6_72121222_72121608	4933431G14Rik
chr6	72122844	72122940	NR_045163_utr3_2_0_chr6_72122845_r	0	-	NR_045163	chr6_72122844_72122940	4933431G14Rik
chr6	72359711	72360642	NR_138580_utr3_0_0_chr6_72359712_r	0	-	NR_138580	chr6_72359711_72360642	Rnf181
chr6	72360874	72360949	NR_138580_utr3_1_0_chr6_72360875_r	0	-	NR_138580	chr6_72360874_72360949	Rnf181
chr6	72361116	72361226	NR_138580_utr3_2_0_chr6_72361117_r	0	-	NR_138580	chr6_72361116_72361226	Rnf181
chr6	72362275	72362432	NR_138580_utr3_3_0_chr6_72362276_r	0	-	NR_138580	chr6_72362275_72362432	Rnf181
chr6	72359711	72360642	NR_138579_utr3_0_0_chr6_72359712_r	0	-	NR_138579	chr6_72359711_72360642	Rnf181
chr6	72360874	72360949	NR_138579_utr3_1_0_chr6_72360875_r	0	-	NR_138579	chr6_72360874_72360949	Rnf181
chr6	72361121	72361226	NR_138579_utr3_2_0_chr6_72361122_r	0	-	NR_138579	chr6_72361121_72361226	Rnf181
chr6	72361411	72361539	NR_138579_utr3_3_0_chr6_72361412_r	0	-	NR_138579	chr6_72361411_72361539	Rnf181
chr6	72362275	72362432	NR_138579_utr3_4_0_chr6_72362276_r	0	-	NR_138579	chr6_72362275_72362432	Rnf181
chr6	72359711	72360642	NR_138581_utr3_0_0_chr6_72359712_r	0	-	NR_138581	chr6_72359711_72360642	Rnf181
chr6	72360874	72360949	NR_138581_utr3_1_0_chr6_72360875_r	0	-	NR_138581	chr6_72360874_72360949	Rnf181
chr6	72361116	72361226	NR_138581_utr3_2_0_chr6_72361117_r	0	-	NR_138581	chr6_72361116_72361226	Rnf181
chr6	72361311	72361370	NR_138581_utr3_3_0_chr6_72361312_r	0	-	NR_138581	chr6_72361311_72361370	Rnf181
chr6	72362275	72362432	NR_138581_utr3_4_0_chr6_72362276_r	0	-	NR_138581	chr6_72362275_72362432	Rnf181
chr6	73436964	73437208	NR_108032_utr3_0_0_chr6_73436965_r	0	-	NR_108032	chr6_73436964_73437208	1700065L07Rik
chr6	73437516	73437612	NR_108032_utr3_1_0_chr6_73437517_r	0	-	NR_108032	chr6_73437516_73437612	1700065L07Rik
chr6	73440182	73440248	NR_108032_utr3_2_0_chr6_73440183_r	0	-	NR_108032	chr6_73440182_73440248	1700065L07Rik
chr6	73461479	73461642	NR_108032_utr3_3_0_chr6_73461480_r	0	-	NR_108032	chr6_73461479_73461642	1700065L07Rik
chr6	73470955	73471021	NR_108032_utr3_4_0_chr6_73470956_r	0	-	NR_108032	chr6_73470955_73471021	1700065L07Rik
chr6	77380256	77382475	NR_045141_utr3_0_0_chr6_77380257_r	0	-	NR_045141	chr6_77380256_77382475	6330415B21Rik
chr6	81896598	81896676	NR_030151_utr3_0_0_chr6_81896599_r	0	-	NR_030151	chr6_81896598_81896676	Mir468
chr6	81895589	81895663	NR_106091_utr3_0_0_chr6_81895590_r	0	-	NR_106091	chr6_81895589_81895663	Mir7232
chr6	81900464	81900748	NR_046040_utr3_0_0_chr6_81900465_r	0	-	NR_046040	chr6_81900464_81900748	1700009C05Rik
chr6	81902663	81902799	NR_046040_utr3_1_0_chr6_81902664_r	0	-	NR_046040	chr6_81902663_81902799	1700009C05Rik
chr6	81908010	81908031	NR_046040_utr3_2_0_chr6_81908011_r	0	-	NR_046040	chr6_81908010_81908031	1700009C05Rik
chr6	81908460	81908534	NR_046040_utr3_3_0_chr6_81908461_r	0	-	NR_046040	chr6_81908460_81908534	1700009C05Rik
chr6	81909985	81910108	NR_046040_utr3_4_0_chr6_81909986_r	0	-	NR_046040	chr6_81909985_81910108	1700009C05Rik
chr6	81910651	81910800	NR_046040_utr3_5_0_chr6_81910652_r	0	-	NR_046040	chr6_81910651_81910800	1700009C05Rik
chr6	82877865	82879476	NR_040520_utr3_0_0_chr6_82877866_r	0	-	NR_040520	chr6_82877865_82879476	2310069B03Rik
chr6	82880394	82880456	NR_040520_utr3_1_0_chr6_82880395_r	0	-	NR_040520	chr6_82880394_82880456	2310069B03Rik
chr6	82881236	82881309	NR_040520_utr3_2_0_chr6_82881237_r	0	-	NR_040520	chr6_82881236_82881309	2310069B03Rik
chr6	82881768	82881853	NR_040520_utr3_3_0_chr6_82881769_r	0	-	NR_040520	chr6_82881768_82881853	2310069B03Rik
chr6	83400995	83401102	NR_105793_utr3_0_0_chr6_83400996_r	0	-	NR_105793	chr6_83400995_83401102	Mir6374
chr6	83702101	83704020	NR_002873_utr3_0_0_chr6_83702102_r	0	-	NR_002873	chr6_83702101_83704020	Vax2os
chr6	83710733	83710932	NR_002873_utr3_1_0_chr6_83710734_r	0	-	NR_002873	chr6_83710733_83710932	Vax2os
chr6	83692805	83693466	NR_002871_utr3_0_0_chr6_83692806_r	0	-	NR_002871	chr6_83692805_83693466	Vax2os
chr6	83694351	83694473	NR_002871_utr3_1_0_chr6_83694352_r	0	-	NR_002871	chr6_83694351_83694473	Vax2os
chr6	83695584	83695956	NR_002871_utr3_2_0_chr6_83695585_r	0	-	NR_002871	chr6_83695584_83695956	Vax2os
chr6	83696979	83697068	NR_002871_utr3_3_0_chr6_83696980_r	0	-	NR_002871	chr6_83696979_83697068	Vax2os
chr6	83710733	83710825	NR_002871_utr3_4_0_chr6_83710734_r	0	-	NR_002871	chr6_83710733_83710825	Vax2os
chr6	83712102	83712201	NR_002871_utr3_5_0_chr6_83712103_r	0	-	NR_002871	chr6_83712102_83712201	Vax2os
chr6	83702479	83702645	NR_075095_utr3_0_0_chr6_83702480_r	0	-	NR_075095	chr6_83702479_83702645	Vax2os
chr6	83703188	83704020	NR_075095_utr3_1_0_chr6_83703189_r	0	-	NR_075095	chr6_83703188_83704020	Vax2os
chr6	83710733	83710932	NR_075095_utr3_2_0_chr6_83710734_r	0	-	NR_075095	chr6_83710733_83710932	Vax2os
chr6	83702126	83702299	NR_075094_utr3_0_0_chr6_83702127_r	0	-	NR_075094	chr6_83702126_83702299	Vax2os
chr6	83702423	83704020	NR_075094_utr3_1_0_chr6_83702424_r	0	-	NR_075094	chr6_83702423_83704020	Vax2os
chr6	83710733	83710806	NR_075094_utr3_2_0_chr6_83710734_r	0	-	NR_075094	chr6_83710733_83710806	Vax2os
chr6	83761758	83762060	NR_105027_utr3_0_0_chr6_83761759_r	0	-	NR_105027	chr6_83761758_83762060	1700124L16Rik
chr6	83762464	83762508	NR_105027_utr3_1_0_chr6_83762465_r	0	-	NR_105027	chr6_83762464_83762508	1700124L16Rik
chr6	83793351	83794270	NR_136916_utr3_0_0_chr6_83793352_r	0	-	NR_136916	chr6_83793351_83794270	Gm7443
chr6	84412941	84413257	NR_046063_utr3_0_0_chr6_84412942_r	0	-	NR_046063	chr6_84412941_84413257	Gm10445
chr6	84420394	84420483	NR_046063_utr3_1_0_chr6_84420395_r	0	-	NR_046063	chr6_84420394_84420483	Gm10445
chr6	84421522	84421604	NR_046063_utr3_2_0_chr6_84421523_r	0	-	NR_046063	chr6_84421522_84421604	Gm10445
chr6	84423563	84423838	NR_046063_utr3_3_0_chr6_84423564_r	0	-	NR_046063	chr6_84423563_84423838	Gm10445
chr6	85336291	85336373	NR_030486_utr3_0_0_chr6_85336292_r	0	-	NR_030486	chr6_85336291_85336373	Mir705
chr6	85446784	85447297	NR_028081_utr3_0_0_chr6_85446785_r	0	-	NR_028081	chr6_85446784_85447297	Pradc1
chr6	85447520	85447688	NR_028081_utr3_1_0_chr6_85447521_r	0	-	NR_028081	chr6_85447520_85447688	Pradc1
chr6	85447935	85448045	NR_028081_utr3_2_0_chr6_85447936_r	0	-	NR_028081	chr6_85447935_85448045	Pradc1
chr6	85448490	85448591	NR_028081_utr3_3_0_chr6_85448491_r	0	-	NR_028081	chr6_85448490_85448591	Pradc1
chr6	85451756	85451970	NR_028081_utr3_4_0_chr6_85451757_r	0	-	NR_028081	chr6_85451756_85451970	Pradc1
chr6	85790139	85790234	NR_105794_utr3_0_0_chr6_85790140_r	0	-	NR_105794	chr6_85790139_85790234	Mir6375
chr6	86470276	86472489	NR_131125_utr3_0_0_chr6_86470277_r	0	-	NR_131125	chr6_86470276_86472489	A430078I02Rik
chr6	86472792	86472901	NR_131125_utr3_1_0_chr6_86472793_r	0	-	NR_131125	chr6_86472792_86472901	A430078I02Rik
chr6	86474782	86474946	NR_131125_utr3_2_0_chr6_86474783_r	0	-	NR_131125	chr6_86474782_86474946	A430078I02Rik
chr6	86475668	86475778	NR_131125_utr3_3_0_chr6_86475669_r	0	-	NR_131125	chr6_86475668_86475778	A430078I02Rik
chr6	86480665	86480830	NR_131125_utr3_4_0_chr6_86480666_r	0	-	NR_131125	chr6_86480665_86480830	A430078I02Rik
chr6	86470276	86472489	NR_131126_utr3_0_0_chr6_86470277_r	0	-	NR_131126	chr6_86470276_86472489	A430078I02Rik
chr6	86472792	86472901	NR_131126_utr3_1_0_chr6_86472793_r	0	-	NR_131126	chr6_86472792_86472901	A430078I02Rik
chr6	86480665	86480830	NR_131126_utr3_2_0_chr6_86480666_r	0	-	NR_131126	chr6_86480665_86480830	A430078I02Rik
chr6	86483375	86483699	NR_040293_utr3_0_0_chr6_86483376_r	0	-	NR_040293	chr6_86483375_86483699	2310040G24Rik
chr6	86488001	86488227	NR_040293_utr3_1_0_chr6_86488002_r	0	-	NR_040293	chr6_86488001_86488227	2310040G24Rik
chr6	86483375	86483717	NR_040292_utr3_0_0_chr6_86483376_r	0	-	NR_040292	chr6_86483375_86483717	2310040G24Rik
chr6	86487794	86488227	NR_040292_utr3_1_0_chr6_86487795_r	0	-	NR_040292	chr6_86487794_86488227	2310040G24Rik
chr6	86848406	86849440	NR_028298_utr3_0_0_chr6_86848407_r	0	-	NR_028298	chr6_86848406_86849440	2610306M01Rik
chr6	87458544	87460133	NR_104483_utr3_0_0_chr6_87458545_r	0	-	NR_104483	chr6_87458544_87460133	Arhgap25
chr6	87462930	87463463	NR_104483_utr3_1_0_chr6_87462931_r	0	-	NR_104483	chr6_87462930_87463463	Arhgap25
chr6	87465500	87465697	NR_104483_utr3_2_0_chr6_87465501_r	0	-	NR_104483	chr6_87465500_87465697	Arhgap25
chr6	87466009	87466594	NR_104483_utr3_3_0_chr6_87466010_r	0	-	NR_104483	chr6_87466009_87466594	Arhgap25
chr6	87467912	87467986	NR_104483_utr3_4_0_chr6_87467913_r	0	-	NR_104483	chr6_87467912_87467986	Arhgap25
chr6	87470512	87470645	NR_104483_utr3_5_0_chr6_87470513_r	0	-	NR_104483	chr6_87470512_87470645	Arhgap25
chr6	87476142	87476350	NR_104483_utr3_6_0_chr6_87476143_r	0	-	NR_104483	chr6_87476142_87476350	Arhgap25
chr6	87488191	87488308	NR_104483_utr3_7_0_chr6_87488192_r	0	-	NR_104483	chr6_87488191_87488308	Arhgap25
chr6	87492177	87492265	NR_104483_utr3_8_0_chr6_87492178_r	0	-	NR_104483	chr6_87492177_87492265	Arhgap25
chr6	87495912	87496112	NR_104483_utr3_9_0_chr6_87495913_r	0	-	NR_104483	chr6_87495912_87496112	Arhgap25
chr6	87496222	87496327	NR_104483_utr3_10_0_chr6_87496223_r	0	-	NR_104483	chr6_87496222_87496327	Arhgap25
chr6	87788852	87792840	NR_104478_utr3_0_0_chr6_87788853_r	0	-	NR_104478	chr6_87788852_87792840	Rab43
chr6	87794613	87794797	NR_104478_utr3_1_0_chr6_87794614_r	0	-	NR_104478	chr6_87794613_87794797	Rab43
chr6	87812125	87812164	NR_104478_utr3_2_0_chr6_87812126_r	0	-	NR_104478	chr6_87812125_87812164	Rab43
chr6	87788852	87792840	NR_104477_utr3_0_0_chr6_87788853_r	0	-	NR_104477	chr6_87788852_87792840	Rab43
chr6	87794613	87794797	NR_104477_utr3_1_0_chr6_87794614_r	0	-	NR_104477	chr6_87794613_87794797	Rab43
chr6	87812000	87812098	NR_104477_utr3_2_0_chr6_87812001_r	0	-	NR_104477	chr6_87812000_87812098	Rab43
chr6	88104127	88104258	NR_105795_utr3_0_0_chr6_88104128_r	0	-	NR_105795	chr6_88104127_88104258	Mir6376
chr6	89212196	89212623	NR_033190_utr3_0_0_chr6_89212197_r	0	-	NR_033190	chr6_89212196_89212623	Gm839
chr6	89214750	89214934	NR_033190_utr3_1_0_chr6_89214751_r	0	-	NR_033190	chr6_89214750_89214934	Gm839
chr6	89216037	89216179	NR_033190_utr3_2_0_chr6_89216038_r	0	-	NR_033190	chr6_89216037_89216179	Gm839
chr6	89269510	89269905	NR_131021_utr3_0_0_chr6_89269511_r	0	-	NR_131021	chr6_89269510_89269905	4930512J16Rik
chr6	89274782	89275102	NR_131021_utr3_1_0_chr6_89274783_r	0	-	NR_131021	chr6_89274782_89275102	4930512J16Rik
chr6	89277682	89277746	NR_131021_utr3_2_0_chr6_89277683_r	0	-	NR_131021	chr6_89277682_89277746	4930512J16Rik
chr6	89284645	89285725	NR_131021_utr3_3_0_chr6_89284646_r	0	-	NR_131021	chr6_89284645_89285725	4930512J16Rik
chr6	91430459	91431030	NR_045980_utr3_0_0_chr6_91430460_r	0	-	NR_045980	chr6_91430459_91431030	4930471M09Rik
chr6	91432789	91432836	NR_045980_utr3_1_0_chr6_91432790_r	0	-	NR_045980	chr6_91432789_91432836	4930471M09Rik
chr6	91440360	91440854	NR_045980_utr3_2_0_chr6_91440361_r	0	-	NR_045980	chr6_91440360_91440854	4930471M09Rik
chr6	94132922	94133231	NR_130996_utr3_0_0_chr6_94132923_r	0	-	NR_130996	chr6_94132922_94133231	4930511A08Rik
chr6	94237359	94237442	NR_130996_utr3_1_0_chr6_94237360_r	0	-	NR_130996	chr6_94237359_94237442	4930511A08Rik
chr6	94606363	94606415	NR_106008_utr3_0_0_chr6_94606364_r	0	-	NR_106008	chr6_94606363_94606415	Mir7041
chr6	95290573	95293826	NR_033559_utr3_0_0_chr6_95290574_r	0	-	NR_033559	chr6_95290573_95293826	AY512915
chr6	95297784	95297925	NR_033559_utr3_1_0_chr6_95297785_r	0	-	NR_033559	chr6_95297784_95297925	AY512915
chr6	95327406	95327544	NR_033559_utr3_2_0_chr6_95327407_r	0	-	NR_033559	chr6_95327406_95327544	AY512915
chr6	95333872	95333993	NR_033559_utr3_3_0_chr6_95333873_r	0	-	NR_033559	chr6_95333872_95333993	AY512915
chr6	96164502	96166205	NR_003643_utr3_0_0_chr6_96164503_r	0	-	NR_003643	chr6_96164502_96166205	1700123L14Rik
chr6	103964034	103964684	NR_144494_utr3_0_0_chr6_103964035_r	0	-	NR_144494	chr6_103964034_103964684	Pou5f1-rs5
chr6	105481265	105483750	NR_040297_utr3_0_0_chr6_105481266_r	0	-	NR_040297	chr6_105481265_105483750	Gm19757
chr6	105484967	105485096	NR_040297_utr3_1_0_chr6_105484968_r	0	-	NR_040297	chr6_105484967_105485096	Gm19757
chr6	105492336	105492668	NR_040297_utr3_2_0_chr6_105492337_r	0	-	NR_040297	chr6_105492336_105492668	Gm19757
chr6	105672337	105675285	NR_132434_utr3_0_0_chr6_105672338_r	0	-	NR_132434	chr6_105672337_105675285	Gm15631
chr6	105677063	105677197	NR_132434_utr3_1_0_chr6_105677064_r	0	-	NR_132434	chr6_105677063_105677197	Gm15631
chr6	105677501	105677581	NR_132434_utr3_2_0_chr6_105677502_r	0	-	NR_132434	chr6_105677501_105677581	Gm15631
chr6	108610217	108610621	NR_040757_utr3_0_0_chr6_108610218_r	0	-	NR_040757	chr6_108610217_108610621	0610040F04Rik
chr6	108612307	108612432	NR_040757_utr3_1_0_chr6_108612308_r	0	-	NR_040757	chr6_108612307_108612432	0610040F04Rik
chr6	108613131	108613214	NR_040757_utr3_2_0_chr6_108613132_r	0	-	NR_040757	chr6_108613131_108613214	0610040F04Rik
chr6	108613948	108613993	NR_040757_utr3_3_0_chr6_108613949_r	0	-	NR_040757	chr6_108613948_108613993	0610040F04Rik
chr6	108623040	108623167	NR_040757_utr3_4_0_chr6_108623041_r	0	-	NR_040757	chr6_108623040_108623167	0610040F04Rik
chr6	112286793	112287698	NR_045987_utr3_0_0_chr6_112286794_r	0	-	NR_045987	chr6_112286793_112287698	5031434C07Rik
chr6	112287785	112288834	NR_045987_utr3_1_0_chr6_112287786_r	0	-	NR_045987	chr6_112287785_112288834	5031434C07Rik
chr6	112290169	112290319	NR_045987_utr3_2_0_chr6_112290170_r	0	-	NR_045987	chr6_112290169_112290319	5031434C07Rik
chr6	112286793	112287710	NR_045986_utr3_0_0_chr6_112286794_r	0	-	NR_045986	chr6_112286793_112287710	5031434C07Rik
chr6	112287785	112288834	NR_045986_utr3_1_0_chr6_112287786_r	0	-	NR_045986	chr6_112287785_112288834	5031434C07Rik
chr6	112290169	112290319	NR_045986_utr3_2_0_chr6_112290170_r	0	-	NR_045986	chr6_112290169_112290319	5031434C07Rik
chr6	113070398	113071435	NR_027008_utr3_0_0_chr6_113070399_r	0	-	NR_027008	chr6_113070398_113071435	Gt(ROSA)26Sor
chr6	113077067	113077244	NR_027008_utr3_1_0_chr6_113077068_r	0	-	NR_027008	chr6_113077067_113077244	Gt(ROSA)26Sor
chr6	113067428	113067818	NR_027010_utr3_0_0_chr6_113067429_r	0	-	NR_027010	chr6_113067428_113067818	Gt(ROSA)26Sor
chr6	113071293	113071435	NR_027010_utr3_1_0_chr6_113071294_r	0	-	NR_027010	chr6_113071293_113071435	Gt(ROSA)26Sor
chr6	113077173	113077244	NR_027010_utr3_2_0_chr6_113077174_r	0	-	NR_027010	chr6_113077173_113077244	Gt(ROSA)26Sor
chr6	113070398	113071435	NR_027009_utr3_0_0_chr6_113070399_r	0	-	NR_027009	chr6_113070398_113071435	Gt(ROSA)26Sor
chr6	113077173	113077244	NR_027009_utr3_1_0_chr6_113077174_r	0	-	NR_027009	chr6_113077173_113077244	Gt(ROSA)26Sor
chr6	113716118	113716269	NR_138135_utr3_0_0_chr6_113716119_r	0	-	NR_138135	chr6_113716118_113716269	Ghrl
chr6	113717052	113717161	NR_138135_utr3_1_0_chr6_113717053_r	0	-	NR_138135	chr6_113717052_113717161	Ghrl
chr6	113717629	113717692	NR_138135_utr3_2_0_chr6_113717630_r	0	-	NR_138135	chr6_113717629_113717692	Ghrl
chr6	115127599	115128426	NR_132436_utr3_0_0_chr6_115127600_r	0	-	NR_132436	chr6_115127599_115128426	Gm17733
chr6	115134614	115134835	NR_132436_utr3_1_0_chr6_115134615_r	0	-	NR_132436	chr6_115134614_115134835	Gm17733
chr6	115807974	115808103	NR_028546_utr3_0_0_chr6_115807975_r	0	-	NR_028546	chr6_115807974_115808103	Snora7a
chr6	116199409	116199909	NR_131013_utr3_0_0_chr6_116199410_r	0	-	NR_131013	chr6_116199409_116199909	9530062K07Rik
chr6	116202169	116202258	NR_131013_utr3_1_0_chr6_116202170_r	0	-	NR_131013	chr6_116202169_116202258	9530062K07Rik
chr6	116207153	116207257	NR_131013_utr3_2_0_chr6_116207154_r	0	-	NR_131013	chr6_116207153_116207257	9530062K07Rik
chr6	116207901	116207993	NR_131013_utr3_3_0_chr6_116207902_r	0	-	NR_131013	chr6_116207901_116207993	9530062K07Rik
chr6	116645977	116646047	NR_106010_utr3_0_0_chr6_116645978_r	0	-	NR_106010	chr6_116645977_116646047	Mir7043
chr6	118246694	118246822	NR_040527_utr3_0_0_chr6_118246695_r	0	-	NR_040527	chr6_118246694_118246822	1700069P05Rik
chr6	118247210	118247320	NR_040527_utr3_1_0_chr6_118247211_r	0	-	NR_040527	chr6_118247210_118247320	1700069P05Rik
chr6	118247905	118248454	NR_040527_utr3_2_0_chr6_118247906_r	0	-	NR_040527	chr6_118247905_118248454	1700069P05Rik
chr6	118300166	118300441	NR_110507_utr3_0_0_chr6_118300167_r	0	-	NR_110507	chr6_118300166_118300441	Gm30498
chr6	118302240	118302319	NR_110507_utr3_1_0_chr6_118302241_r	0	-	NR_110507	chr6_118302240_118302319	Gm30498
chr6	118305674	118305804	NR_110507_utr3_2_0_chr6_118305675_r	0	-	NR_110507	chr6_118305674_118305804	Gm30498
chr6	118306544	118306632	NR_110507_utr3_3_0_chr6_118306545_r	0	-	NR_110507	chr6_118306544_118306632	Gm30498
