V1	V2	V3	V4	V5	V6	refSeqTranscriptName	id	geneName
chr2	60753729	60753736	NM_001141932_utr3_1_0_chr2_60753730_r	0	-	NM_001141932	chr2_60753729_60753736	Rbms1
chr2	60751952	60752982	NM_001141931_utr3_0_0_chr2_60751953_r	0	-	NM_001141931	chr2_60751952_60752982	Rbms1
chr2	60753729	60753736	NM_001141931_utr3_1_0_chr2_60753730_r	0	-	NM_001141931	chr2_60753729_60753736	Rbms1
chr2	60751952	60752982	NM_020296_utr3_0_0_chr2_60751953_r	0	-	NM_020296	chr2_60751952_60752982	Rbms1
chr2	60753729	60753736	NM_020296_utr3_1_0_chr2_60753730_r	0	-	NM_020296	chr2_60753729_60753736	Rbms1
chr2	59844123	59846213	NM_001290659_utr3_25_0_chr2_59844124_f	0	+	NM_001290659	chr2_59844123_59846213	Tanc1
chr2	59844123	59846213	NM_198294_utr3_26_0_chr2_59844124_f	0	+	NM_198294	chr2_59844123_59846213	Tanc1
chr2	72389595	72389839	NM_178084_utr3_9_0_chr2_72389596_f	0	+	NM_178084	chr2_72389595_72389839	Map3k20
chr2	72402366	72407501	NM_001164791_utr3_11_0_chr2_72402367_f	0	+	NM_001164791	chr2_72402366_72407501	Map3k20
chr2	69193894	69194420	NM_001199123_utr3_0_0_chr2_69193895_r	0	-	NM_001199123	chr2_69193894_69194420	Spc25
chr2	69193894	69194420	NM_001305800_utr3_0_0_chr2_69193895_r	0	-	NM_001305800	chr2_69193894_69194420	Spc25
chr2	71274294	71275154	NM_172436_utr3_0_0_chr2_71274295_r	0	-	NM_172436	chr2_71274294_71275154	Slc25a12
chr2	72441938	72442610	NM_023057_utr3_19_0_chr2_72441939_f	0	+	NM_023057	chr2_72441938_72442610	Map3k20
chr2	70426961	70429195	NM_177376_utr3_34_0_chr2_70426962_f	0	+	NM_177376	chr2_70426961_70429195	Myo3b
chr2	69193894	69194420	NM_001199124_utr3_0_0_chr2_69193895_r	0	-	NM_001199124	chr2_69193894_69194420	Spc25
chr2	69193894	69194420	NM_025565_utr3_0_0_chr2_69193895_r	0	-	NM_025565	chr2_69193894_69194420	Spc25
chr2	77410626	77411924	NM_178723_utr3_0_0_chr2_77410627_r	0	-	NM_178723	chr2_77410626_77411924	Zfp385b
chr2	76595982	76600647	NM_145525_utr3_26_0_chr2_76595983_f	0	+	NM_145525	chr2_76595982_76600647	Osbpl6
chr2	76595982	76600647	NM_001290734_utr3_24_0_chr2_76595983_f	0	+	NM_001290734	chr2_76595982_76600647	Osbpl6
chr2	76595982	76600647	NM_001290733_utr3_26_0_chr2_76595983_f	0	+	NM_001290733	chr2_76595982_76600647	Osbpl6
chr2	77410626	77411924	NM_001113399_utr3_0_0_chr2_77410627_r	0	-	NM_001113399	chr2_77410626_77411924	Zfp385b
chr2	91211581	91211947	NM_028119_utr3_0_0_chr2_91211582_r	0	-	NM_028119	chr2_91211581_91211947	Ddb2
chr2	97630953	97631664	NM_178725_utr3_2_0_chr2_97630954_f	0	+	NM_178725	chr2_97630953_97631664	Lrrc4c
chr2	93201759	93204374	NM_183180_utr3_0_0_chr2_93201760_r	0	-	NM_183180	chr2_93201759_93204374	Tspan18
chr2	97630953	97631664	NM_001289744_utr3_1_0_chr2_97630954_f	0	+	NM_001289744	chr2_97630953_97631664	Lrrc4c
chr2	97630953	97631664	NM_001289742_utr3_7_0_chr2_97630954_f	0	+	NM_001289742	chr2_97630953_97631664	Lrrc4c
chr2	94300765	94301735	NM_183106_utr3_0_0_chr2_94300766_r	0	-	NM_183106	chr2_94300765_94301735	Ttc17
chr2	97630953	97631664	NM_001289743_utr3_6_0_chr2_97630954_f	0	+	NM_001289743	chr2_97630953_97631664	Lrrc4c
chr2	102777694	102778106	NM_011393_utr3_9_0_chr2_102777695_f	0	+	NM_011393	chr2_102777694_102778106	Slc1a2
chr2	105965332	105965558	NM_028260_utr3_6_0_chr2_105965333_f	0	+	NM_028260	chr2_105965332_105965558	Immp1l
chr2	102781534	102790784	NM_001077514_utr3_10_0_chr2_102781535_f	0	+	NM_001077514	chr2_102781534_102790784	Slc1a2
chr2	102781534	102790784	NM_001077515_utr3_10_0_chr2_102781535_f	0	+	NM_001077515	chr2_102781534_102790784	Slc1a2
chr2	122681232	122685178	NM_011774_utr3_0_0_chr2_122681233_r	0	-	NM_011774	chr2_122681232_122685178	Slc30a4
chr2	122681232	122685178	NM_001290993_utr3_0_0_chr2_122681233_r	0	-	NM_001290993	chr2_122681232_122685178	Slc30a4
chr2	119519403	119520065	NM_172857_utr3_0_0_chr2_119519404_r	0	-	NM_172857	chr2_119519403_119520065	Exd1
chr2	120599341	120600722	NM_001177793_utr3_7_0_chr2_120599342_f	0	+	NM_001177793	chr2_120599341_120600722	Snap23
chr2	120599341	120600722	NM_001177792_utr3_8_0_chr2_120599342_f	0	+	NM_001177792	chr2_120599341_120600722	Snap23
chr2	120599341	120600722	NM_009222_utr3_7_0_chr2_120599342_f	0	+	NM_009222	chr2_120599341_120600722	Snap23
chr2	121545528	121547948	NM_172673_utr3_0_0_chr2_121545529_r	0	-	NM_172673	chr2_121545528_121547948	Frmd5
chr2	132052495	132056668	NM_018824_utr3_0_0_chr2_132052496_r	0	-	NM_018824	chr2_132052495_132056668	Slc23a2
chr2	131069219	131069851	NM_011426_utr3_0_0_chr2_131069220_r	0	-	NM_011426	chr2_131069219_131069851	Siglec1
chr2	130048400	130050399	NM_009374_utr3_12_0_chr2_130048401_f	0	+	NM_009374	chr2_130048400_130050399	Tgm3
chr2	129017584	129018563	NM_178404_utr3_11_0_chr2_129017585_f	0	+	NM_178404	chr2_129017584_129018563	Zc3h6
chr2	128123136	128123892	NM_028765_utr3_17_0_chr2_128123137_f	0	+	NM_028765	chr2_128123136_128123892	Acoxl
chr2	135472280	135475258	NM_001145830_utr3_31_0_chr2_135472281_f	0	+	NM_001145830	chr2_135472280_135475258	Plcb1
chr2	135399347	135399366	NM_019677_utr3_31_0_chr2_135399348_f	0	+	NM_019677	chr2_135399347_135399366	Plcb1
chr2	135472052	135475258	NM_019677_utr3_32_0_chr2_135472053_f	0	+	NM_019677	chr2_135472052_135475258	Plcb1
chr2	136081087	136083220	NM_172858_utr3_0_0_chr2_136081088_r	0	-	NM_172858	chr2_136081087_136083220	Pak7
chr2	142389831	142390050	NM_001013802_utr3_18_0_chr2_142389832_f	0	+	NM_001013802	chr2_142389831_142390050	Macrod2
chr2	150003335	150004392	NM_001085521_utr3_3_0_chr2_150003336_f	0	+	NM_001085521	chr2_150003335_150004392	Syndig1
chr2	143813811	143816282	NM_008792_utr3_11_0_chr2_143813812_f	0	+	NM_008792	chr2_143813811_143816282	Pcsk2
chr2	144747053	144747073	NM_025314_utr3_4_0_chr2_144747054_f	0	+	NM_025314	chr2_144747053_144747073	Dtd1
chr2	144768210	144768747	NM_025314_utr3_5_0_chr2_144768211_f	0	+	NM_025314	chr2_144768210_144768747	Dtd1
chr2	155224466	155226855	NM_001243712_utr3_25_0_chr2_155224467_f	0	+	NM_001243712	chr2_155224466_155226855	Itch
chr2	155224466	155226855	NM_008395_utr3_24_0_chr2_155224467_f	0	+	NM_008395	chr2_155224466_155226855	Itch
chr2	157325723	157326318	NM_019642_utr3_16_0_chr2_157325724_f	0	+	NM_019642	chr2_157325723_157326318	Rpn2
chr2	156307436	156309953	NM_172674_utr3_17_0_chr2_156307437_f	0	+	NM_172674	chr2_156307436_156309953	Phf20
chr2	165771114	165771727	NM_010165_utr3_15_0_chr2_165771115_f	0	+	NM_010165	chr2_165771114_165771727	Eya2
chr2	165771114	165771727	NM_001271963_utr3_15_0_chr2_165771115_f	0	+	NM_001271963	chr2_165771114_165771727	Eya2
chr2	165771114	165771727	NM_001271962_utr3_15_0_chr2_165771115_f	0	+	NM_001271962	chr2_165771114_165771727	Eya2
chr2	161521987	161529515	NM_021464_utr3_0_0_chr2_161521988_r	0	-	NM_021464	chr2_161521987_161529515	Ptprt
chr2	161521987	161529515	NM_001291149_utr3_0_0_chr2_161521988_r	0	-	NM_001291149	chr2_161521987_161529515	Ptprt
chr2	161521987	161529515	NM_001291150_utr3_0_0_chr2_161521988_r	0	-	NM_001291150	chr2_161521987_161529515	Ptprt
chr2	161521987	161529515	NM_001291151_utr3_0_0_chr2_161521988_r	0	-	NM_001291151	chr2_161521987_161529515	Ptprt
chr2	169886578	169888504	NM_080455_utr3_1_0_chr2_169886579_f	0	+	NM_080455	chr2_169886578_169888504	Tshz2
chr2	173015369	173015739	NM_175112_utr3_11_0_chr2_173015370_f	0	+	NM_175112	chr2_173015369_173015739	Rae1
chr2	178335521	178338492	NM_001177791_utr3_12_0_chr2_178335522_f	0	+	NM_001177791	chr2_178335521_178338492	Phactr3
chr2	178335521	178338492	NM_028806_utr3_12_0_chr2_178335522_f	0	+	NM_028806	chr2_178335521_178338492	Phactr3
chr2	178335521	178338492	NM_001177790_utr3_12_0_chr2_178335522_f	0	+	NM_001177790	chr2_178335521_178338492	Phactr3
chr2	178335521	178338492	NM_001177789_utr3_12_0_chr2_178335522_f	0	+	NM_001177789	chr2_178335521_178338492	Phactr3
chr2	181390885	181391063	NM_027656_utr3_0_0_chr2_181390886_r	0	-	NM_027656	chr2_181390885_181391063	Zbtb46
chr2	178335521	178338492	NM_001007154_utr3_12_0_chr2_178335522_f	0	+	NM_001007154	chr2_178335521_178338492	Phactr3
chr2	4800015	4802146	NM_001190400_utr3_8_0_chr2_4800016_f	0	+	NM_001190400	chr2_4800015_4802146	Bend7
chr2	4800015	4802146	NM_178663_utr3_8_0_chr2_4800016_f	0	+	NM_178663	chr2_4800015_4802146	Bend7
chr2	4985411	4985748	NM_001165932_utr3_3_0_chr2_4985412_f	0	+	NM_001165932	chr2_4985411_4985748	Ucma
chr2	4985411	4985748	NM_001113558_utr3_4_0_chr2_4985412_f	0	+	NM_001113558	chr2_4985411_4985748	Ucma
chr2	4985411	4985748	NM_026754_utr3_3_0_chr2_4985412_f	0	+	NM_026754	chr2_4985411_4985748	Ucma
chr2	4611069	4614043	NM_001177844_utr3_11_0_chr2_4611070_f	0	+	NM_001177844	chr2_4611069_4614043	Frmd4a
chr2	4608068	4608070	NM_001177843_utr3_22_0_chr2_4608069_f	0	+	NM_001177843	chr2_4608068_4608070	Frmd4a
chr2	4610966	4614043	NM_001177843_utr3_23_0_chr2_4610967_f	0	+	NM_001177843	chr2_4610966_4614043	Frmd4a
chr2	4985411	4985748	NM_001311208_utr3_2_0_chr2_4985412_f	0	+	NM_001311208	chr2_4985411_4985748	Ucma
chr2	5293456	5299008	NM_001290375_utr3_0_0_chr2_5293457_r	0	-	NM_001290375	chr2_5293456_5299008	Camk1d
chr2	5293456	5298982	NM_001290376_utr3_0_0_chr2_5293457_r	0	-	NM_001290376	chr2_5293456_5298982	Camk1d
chr2	5293456	5298982	NM_177343_utr3_0_0_chr2_5293457_r	0	-	NM_177343	chr2_5293456_5298982	Camk1d
chr2	5293456	5299008	NM_001290374_utr3_0_0_chr2_5293457_r	0	-	NM_001290374	chr2_5293456_5299008	Camk1d
chr2	6055442	6056703	NM_001081132_utr3_21_0_chr2_6055443_f	0	+	NM_001081132	chr2_6055442_6056703	Upf2
chr2	5898059	5898707	NM_001081131_utr3_0_0_chr2_5898060_r	0	-	NM_001081131	chr2_5898059_5898707	Dhtkd1
chr2	6441742	6443820	NM_001080548_utr3_14_0_chr2_6441743_f	0	+	NM_001080548	chr2_6441742_6443820	Usp6nl
chr2	6539698	6545675	NM_001110228_utr3_0_0_chr2_6539699_r	0	-	NM_001110228	chr2_6539698_6545675	Celf2
chr2	6547041	6547085	NM_001110228_utr3_1_0_chr2_6547042_r	0	-	NM_001110228	chr2_6547041_6547085	Celf2
chr2	6441742	6443820	NM_181399_utr3_13_0_chr2_6441743_f	0	+	NM_181399	chr2_6441742_6443820	Usp6nl
chr2	6539698	6545675	NM_001160292_utr3_0_0_chr2_6539699_r	0	-	NM_001160292	chr2_6539698_6545675	Celf2
chr2	6547041	6547085	NM_001160292_utr3_1_0_chr2_6547042_r	0	-	NM_001160292	chr2_6547041_6547085	Celf2
chr2	6539698	6545675	NM_001110230_utr3_0_0_chr2_6539699_r	0	-	NM_001110230	chr2_6539698_6545675	Celf2
chr2	6547041	6547085	NM_001110230_utr3_1_0_chr2_6547042_r	0	-	NM_001110230	chr2_6547041_6547085	Celf2
chr2	6539698	6547085	NM_010160_utr3_0_0_chr2_6539699_r	0	-	NM_010160	chr2_6539698_6547085	Celf2
chr2	6539698	6546779	NM_001160293_utr3_0_0_chr2_6539699_r	0	-	NM_001160293	chr2_6539698_6546779	Celf2
chr2	6547041	6547085	NM_001160293_utr3_1_0_chr2_6547042_r	0	-	NM_001160293	chr2_6547041_6547085	Celf2
chr2	6539698	6545675	NM_001110229_utr3_0_0_chr2_6539699_r	0	-	NM_001110229	chr2_6539698_6545675	Celf2
chr2	6547041	6547085	NM_001110229_utr3_1_0_chr2_6547042_r	0	-	NM_001110229	chr2_6547041_6547085	Celf2
chr2	6539698	6545675	NM_001310447_utr3_0_0_chr2_6539699_r	0	-	NM_001310447	chr2_6539698_6545675	Celf2
chr2	6547041	6547085	NM_001310447_utr3_1_0_chr2_6547042_r	0	-	NM_001310447	chr2_6547041_6547085	Celf2
chr2	6539698	6547085	NM_001347094_utr3_0_0_chr2_6539699_r	0	-	NM_001347094	chr2_6539698_6547085	Celf2
chr2	10251583	10256529	NM_172471_utr3_13_0_chr2_10251584_f	0	+	NM_172471	chr2_10251583_10256529	Itih5
chr2	10092517	10092701	NM_025280_utr3_4_0_chr2_10092518_f	0	+	NM_025280	chr2_10092517_10092701	Kin
chr2	9914551	9916348	NM_027748_utr3_0_0_chr2_9914552_r	0	-	NM_027748	chr2_9914551_9916348	Taf3
chr2	11300125	11301226	NM_008859_utr3_17_0_chr2_11300126_f	0	+	NM_008859	chr2_11300125_11301226	Prkcq
chr2	11689782	11693194	NM_008367_utr3_7_0_chr2_11689783_f	0	+	NM_008367	chr2_11689782_11693194	Il2ra
chr2	12106633	12109114	NM_001001309_utr3_0_0_chr2_12106634_r	0	-	NM_001001309	chr2_12106633_12109114	Itga8
chr2	13001067	13003454	NM_008961_utr3_4_0_chr2_13001068_f	0	+	NM_008961	chr2_13001067_13003454	Pter
chr2	13276337	13276727	NM_001081084_utr3_0_0_chr2_13276338_r	0	-	NM_001081084	chr2_13276337_13276727	Cubn
chr2	13076966	13077504	NM_009105_utr3_0_0_chr2_13076967_r	0	-	NM_009105	chr2_13076966_13077504	Rsu1
chr2	13000870	13003454	NM_001305436_utr3_4_0_chr2_13000871_f	0	+	NM_001305436	chr2_13000870_13003454	Pter
chr2	13001067	13003454	NM_001305437_utr3_5_0_chr2_13001068_f	0	+	NM_001305437	chr2_13001067_13003454	Pter
chr2	13654935	13656821	NM_145838_utr3_0_0_chr2_13654936_r	0	-	NM_145838	chr2_13654935_13656821	St8sia6
chr2	14331175	14332023	NM_008625_utr3_29_0_chr2_14331176_f	0	+	NM_008625	chr2_14331175_14332023	Mrc1
chr2	14494549	14494977	NM_001012305_utr3_12_0_chr2_14494550_f	0	+	NM_001012305	chr2_14494549_14494977	Slc39a12
chr2	14986076	14987908	NM_001309519_utr3_12_0_chr2_14986077_f	0	+	NM_001309519	chr2_14986076_14987908	Cacnb2
chr2	14986076	14987908	NM_001252533_utr3_12_0_chr2_14986077_f	0	+	NM_001252533	chr2_14986076_14987908	Cacnb2
chr2	15076304	15079191	NM_029466_utr3_5_0_chr2_15076305_f	0	+	NM_029466	chr2_15076304_15079191	Arl5b
chr2	16751307	16755839	NM_026162_utr3_13_0_chr2_16751308_f	0	+	NM_026162	chr2_16751307_16755839	Plxdc2
chr2	17346733	17348693	NM_028757_utr3_0_0_chr2_17346734_r	0	-	NM_028757	chr2_17346733_17348693	Nebl
chr2	18206332	18209420	NM_001190817_utr3_0_0_chr2_18206333_r	0	-	NM_001190817	chr2_18206332_18209420	Dnajc1
chr2	18217244	18217256	NM_001190817_utr3_1_0_chr2_18217245_r	0	-	NM_001190817	chr2_18217244_18217256	Dnajc1
chr2	18749532	18749605	NM_001001334_utr3_10_0_chr2_18749533_f	0	+	NM_001001334	chr2_18749532_18749605	Spag6
chr2	18210812	18212390	NM_001252561_utr3_23_0_chr2_18210813_f	0	+	NM_001252561	chr2_18210812_18212390	Mllt10
chr2	18210812	18212390	NM_010804_utr3_22_0_chr2_18210813_f	0	+	NM_010804	chr2_18210812_18212390	Mllt10
chr2	18210812	18212390	NM_001252560_utr3_22_0_chr2_18210813_f	0	+	NM_001252560	chr2_18210812_18212390	Mllt10
chr2	18213750	18217256	NM_007869_utr3_0_0_chr2_18213751_r	0	-	NM_007869	chr2_18213750_18217256	Dnajc1
chr2	19309941	19310243	NM_001271565_utr3_17_0_chr2_19309942_f	0	+	NM_001271565	chr2_19309941_19310243	Armc3
chr2	19310126	19310243	NM_001271564_utr3_18_0_chr2_19310127_f	0	+	NM_001271564	chr2_19310126_19310243	Armc3
chr2	19310126	19310243	NM_001271563_utr3_18_0_chr2_19310127_f	0	+	NM_001271563	chr2_19310126_19310243	Armc3
chr2	19310126	19310243	NM_001081083_utr3_19_0_chr2_19310127_f	0	+	NM_001081083	chr2_19310126_19310243	Armc3
chr2	19462836	19463127	NM_027600_utr3_0_0_chr2_19462837_r	0	-	NM_027600	chr2_19462836_19463127	4921504E06Rik
chr2	20809210	20810535	NM_001081006_utr3_21_0_chr2_20809211_f	0	+	NM_001081006	chr2_20809210_20810535	Etl4
chr2	20809210	20810535	NM_178059_utr3_18_0_chr2_20809211_f	0	+	NM_178059	chr2_20809210_20810535	Etl4
chr2	20809210	20810535	NM_001177631_utr3_19_0_chr2_20809211_f	0	+	NM_001177631	chr2_20809210_20810535	Etl4
chr2	20809210	20810535	NM_001177630_utr3_17_0_chr2_20809211_f	0	+	NM_001177630	chr2_20809210_20810535	Etl4
chr2	20809210	20810535	NM_029895_utr3_18_0_chr2_20809211_f	0	+	NM_029895	chr2_20809210_20810535	Etl4
chr2	21827693	21830542	NM_001004761_utr3_10_0_chr2_21827694_f	0	+	NM_001004761	chr2_21827693_21830542	Gpr158
chr2	22690346	22693877	NM_008078_utr3_15_0_chr2_22690347_f	0	+	NM_008078	chr2_22690346_22693877	Gad2
chr2	22875321	22875653	NM_019456_utr3_13_0_chr2_22875322_f	0	+	NM_019456	chr2_22875321_22875653	Apbb1ip
chr2	22939963	22940259	NM_019501_utr3_10_0_chr2_22939964_f	0	+	NM_019501	chr2_22939963_22940259	Pdss1
chr2	23400423	23401973	NM_008752_utr3_1_0_chr2_23400424_f	0	+	NM_008752	chr2_23400423_23401973	Nxph2
chr2	24603888	24606569	NM_001042528_utr3_0_0_chr2_24603889_r	0	-	NM_001042528	chr2_24603888_24606569	Cacna1b
chr2	24603888	24606569	NM_007579_utr3_0_0_chr2_24603889_r	0	-	NM_007579	chr2_24603888_24606569	Cacna1b
chr2	24790768	24791949	NM_001109687_utr3_0_0_chr2_24790769_r	0	-	NM_001109687	chr2_24790768_24791949	Ehmt1
chr2	24790768	24791949	NM_001109686_utr3_0_0_chr2_24790769_r	0	-	NM_001109686	chr2_24790768_24791949	Ehmt1
chr2	25053793	25054072	NM_146251_utr3_34_0_chr2_25053794_f	0	+	NM_146251	chr2_25053793_25054072	Pnpla7
chr2	24790768	24791949	NM_172545_utr3_0_0_chr2_24790769_r	0	-	NM_172545	chr2_24790768_24791949	Ehmt1
chr2	24790768	24791949	NM_001012518_utr3_0_0_chr2_24790769_r	0	-	NM_001012518	chr2_24790768_24791949	Ehmt1
chr2	25297012	25298928	NM_001242940_utr3_3_0_chr2_25297013_f	0	+	NM_001242940	chr2_25297012_25298928	Grin1os
chr2	25926837	25929725	NM_001276361_utr3_0_0_chr2_25926838_r	0	-	NM_001276361	chr2_25926837_25929725	Camsap1
chr2	26055535	26059961	NM_001037098_utr3_0_0_chr2_26055536_r	0	-	NM_001037098	chr2_26055535_26059961	Nacc2
chr2	25291176	25292059	NM_001177657_utr3_0_0_chr2_25291177_r	0	-	NM_001177657	chr2_25291176_25292059	Grin1
chr2	25291176	25292059	NM_001177656_utr3_0_0_chr2_25291177_r	0	-	NM_001177656	chr2_25291176_25292059	Grin1
chr2	25291176	25292367	NM_008169_utr3_0_0_chr2_25291177_r	0	-	NM_008169	chr2_25291176_25292367	Grin1
chr2	25561912	25562082	NM_021519_utr3_4_0_chr2_25561913_f	0	+	NM_021519	chr2_25561912_25562082	Edf1
chr2	26055535	26059961	NM_026495_utr3_0_0_chr2_26055536_r	0	-	NM_026495	chr2_26055535_26059961	Nacc2
chr2	25926837	25929725	NM_001276360_utr3_0_0_chr2_25926838_r	0	-	NM_001276360	chr2_25926837_25929725	Camsap1
chr2	25926837	25929725	NM_001276359_utr3_0_0_chr2_25926838_r	0	-	NM_001276359	chr2_25926837_25929725	Camsap1
chr2	26347013	26348237	NM_001199147_utr3_13_0_chr2_26347014_f	0	+	NM_001199147	chr2_26347013_26348237	Gpsm1
chr2	26457901	26459530	NM_008714_utr3_0_0_chr2_26457902_r	0	-	NM_008714	chr2_26457901_26459530	Notch1
chr2	27009447	27009625	NM_001290463_utr3_28_0_chr2_27009448_f	0	+	NM_001290463	chr2_27009447_27009625	Adamts13
chr2	27110378	27112479	NM_175427_utr3_0_0_chr2_27110379_r	0	-	NM_175427	chr2_27110378_27112479	Fam163b
chr2	26347013	26348237	NM_001199146_utr3_12_0_chr2_26347014_f	0	+	NM_001199146	chr2_26347013_26348237	Gpsm1
chr2	26347013	26348237	NM_153410_utr3_13_0_chr2_26347014_f	0	+	NM_153410	chr2_26347013_26348237	Gpsm1
chr2	27009447	27009625	NM_001001322_utr3_28_0_chr2_27009448_f	0	+	NM_001001322	chr2_27009447_27009625	Adamts13
chr2	28037016	28039510	NM_015734_utr3_65_0_chr2_28037017_f	0	+	NM_015734	chr2_28037016_28039510	Col5a1
chr2	27534857	27536538	NM_080848_utr3_13_0_chr2_27534858_f	0	+	NM_080848	chr2_27534857_27536538	Wdr5
chr2	28822299	28826732	NM_001166033_utr3_0_0_chr2_28822300_r	0	-	NM_001166033	chr2_28822299_28826732	Gtf3c4
chr2	28822299	28826732	NM_172977_utr3_0_0_chr2_28822300_r	0	-	NM_172977	chr2_28822299_28826732	Gtf3c4
chr2	29194725	29194820	NM_133500_utr3_0_0_chr2_29194726_r	0	-	NM_133500	chr2_29194725_29194820	Ntng2
chr2	29194725	29194820	NM_133501_utr3_0_0_chr2_29194726_r	0	-	NM_133501	chr2_29194725_29194820	Ntng2
chr2	28955480	28955537	NM_001166705_utr3_0_0_chr2_28955481_r	0	-	NM_001166705	chr2_28955480_28955537	Cfap77
chr2	28566244	28567177	NM_001290484_utr3_0_0_chr2_28566245_r	0	-	NM_001290484	chr2_28566244_28567177	Gtf3c5
chr2	28567607	28567632	NM_001290484_utr3_1_0_chr2_28567608_r	0	-	NM_001290484	chr2_28567607_28567632	Gtf3c5
chr2	28813065	28813165	NM_001033874_utr3_12_0_chr2_28813066_f	0	+	NM_001033874	chr2_28813065_28813165	Ak8
chr2	28566244	28567177	NM_148928_utr3_0_0_chr2_28566245_r	0	-	NM_148928	chr2_28566244_28567177	Gtf3c5
chr2	28567607	28567632	NM_148928_utr3_1_0_chr2_28567608_r	0	-	NM_148928	chr2_28567607_28567632	Gtf3c5
chr2	29194725	29194820	NM_001305805_utr3_0_0_chr2_29194726_r	0	-	NM_001305805	chr2_29194725_29194820	Ntng2
chr2	29524501	29524790	NM_001290489_utr3_6_0_chr2_29524502_f	0	+	NM_001290489	chr2_29524501_29524790	Med27
chr2	29738070	29740363	NM_054050_utr3_23_0_chr2_29738071_f	0	+	NM_054050	chr2_29738070_29740363	Rapgef1
chr2	30031096	30031450	NM_001177667_utr3_56_0_chr2_30031097_f	0	+	NM_001177667	chr2_30031096_30031450	Sptan1
chr2	30281815	30282149	NM_001281829_utr3_11_0_chr2_30281816_f	0	+	NM_001281829	chr2_30281815_30282149	Phyhd1
chr2	30031096	30031450	NM_001177668_utr3_55_0_chr2_30031097_f	0	+	NM_001177668	chr2_30031096_30031450	Sptan1
chr2	30281815	30282149	NM_001252571_utr3_9_0_chr2_30281816_f	0	+	NM_001252571	chr2_30281815_30282149	Phyhd1
chr2	30281815	30282149	NM_001252570_utr3_10_0_chr2_30281816_f	0	+	NM_001252570	chr2_30281815_30282149	Phyhd1
chr2	30281815	30282149	NM_001252568_utr3_10_0_chr2_30281816_f	0	+	NM_001252568	chr2_30281815_30282149	Phyhd1
chr2	29738070	29740363	NM_001039086_utr3_25_0_chr2_29738071_f	0	+	NM_001039086	chr2_29738070_29740363	Rapgef1
chr2	29738070	29740363	NM_001039087_utr3_25_0_chr2_29738071_f	0	+	NM_001039087	chr2_29738070_29740363	Rapgef1
chr2	30281815	30282149	NM_172267_utr3_11_0_chr2_30281816_f	0	+	NM_172267	chr2_30281815_30282149	Phyhd1
chr2	30031096	30031450	NM_001309460_utr3_57_0_chr2_30031097_f	0	+	NM_001309460	chr2_30031096_30031450	Sptan1
chr2	30149765	30152014	NM_146252_utr3_11_0_chr2_30149766_f	0	+	NM_146252	chr2_30149765_30152014	Tbc1d13
chr2	31053234	31053990	NM_019406_utr3_0_0_chr2_31053235_r	0	-	NM_019406	chr2_31053234_31053990	Fnbp1
chr2	31214340	31216567	NM_178760_utr3_17_0_chr2_31214341_f	0	+	NM_178760	chr2_31214340_31216567	Gpr107
chr2	31026205	31028875	NM_001177649_utr3_0_0_chr2_31026206_r	0	-	NM_001177649	chr2_31026205_31028875	Fnbp1
chr2	31026205	31028875	NM_001177650_utr3_0_0_chr2_31026206_r	0	-	NM_001177650	chr2_31026205_31028875	Fnbp1
chr2	31026205	31028875	NM_001177648_utr3_0_0_chr2_31026206_r	0	-	NM_001177648	chr2_31026205_31028875	Fnbp1
chr2	31026205	31028875	NM_001038700_utr3_0_0_chr2_31026206_r	0	-	NM_001038700	chr2_31026205_31028875	Fnbp1
chr2	31801899	31804362	NM_001283047_utr3_11_0_chr2_31801900_f	0	+	NM_001283047	chr2_31801899_31804362	Abl1
chr2	31801899	31804362	NM_001283046_utr3_11_0_chr2_31801900_f	0	+	NM_001283046	chr2_31801899_31804362	Abl1
chr2	32378170	32378313	NM_001252538_utr3_17_0_chr2_32378171_f	0	+	NM_001252538	chr2_32378170_32378313	Ciz1
chr2	32378170	32378313	NM_001252536_utr3_18_0_chr2_32378171_f	0	+	NM_001252536	chr2_32378170_32378313	Ciz1
chr2	32378170	32378313	NM_001252534_utr3_17_0_chr2_32378171_f	0	+	NM_001252534	chr2_32378170_32378313	Ciz1
chr2	31616187	31617526	NM_001290548_utr3_18_0_chr2_31616188_f	0	+	NM_001290548	chr2_31616187_31617526	Fubp3
chr2	32378170	32378313	NM_028412_utr3_16_0_chr2_32378171_f	0	+	NM_028412	chr2_32378170_32378313	Ciz1
chr2	32254444	32255005	NM_145145_utr3_19_0_chr2_32254445_f	0	+	NM_145145	chr2_32254444_32255005	Pomt1
chr2	31801899	31804362	NM_001112703_utr3_10_0_chr2_31801900_f	0	+	NM_001112703	chr2_31801899_31804362	Abl1
chr2	32378170	32378313	NM_001252537_utr3_17_0_chr2_32378171_f	0	+	NM_001252537	chr2_32378170_32378313	Ciz1
chr2	31615652	31617526	NM_001033389_utr3_17_0_chr2_31615653_f	0	+	NM_001033389	chr2_31615652_31617526	Fubp3
chr2	32052152	32053975	NM_172268_utr3_35_0_chr2_32052153_f	0	+	NM_172268	chr2_32052152_32053975	Nup214
chr2	32757025	32757248	NM_001290563_utr3_0_0_chr2_32757026_r	0	-	NM_001290563	chr2_32757025_32757248	Ttc16
chr2	32762176	32762340	NM_001290566_utr3_0_0_chr2_32762177_r	0	-	NM_001290566	chr2_32762176_32762340	Ttc16
